feature_file,scenario,step_num,step_name,glue_code,glue_code_file,language
post_url_tag.feature,Duplicate posts with categories,1,I have a _posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Duplicate posts with categories,2,I have the following post,"Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Duplicate posts with categories,3,I have a movies/_posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Duplicate posts with categories,4,"I have the following post in ""movies""","Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Duplicate posts with categories,5,"I have an ""index.md"" page with content","Given(%r!^I have an? ""(.*)"" page with content:$!) do |file, text|
  File.write(file, <<~DATA)
    ---
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
post_url_tag.feature,Duplicate posts with categories,6,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Duplicate posts with categories,7,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_url_tag.feature,Duplicate posts with categories,8,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Duplicate posts with categories,9,"I should see ""<p><a href=\""/2019/02/04/hello-world.html\"">Welcome</a></p>"" in ""_site/index.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Duplicate posts with categories,10,"I should see ""<p><a href=\""/movies/2019/02/04/hello-world.html\"">Movies</a></p>"" in ""_site/index.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Deprecated usage to link nested post,1,I have a movies/_posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Deprecated usage to link nested post,2,"I have the following post in ""movies""","Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Deprecated usage to link nested post,3,"I have an ""index.md"" page that contains ""[Movies]({% post_url 2019-02-04-hello-world %})""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
post_url_tag.feature,Deprecated usage to link nested post,4,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Deprecated usage to link nested post,5,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_url_tag.feature,Deprecated usage to link nested post,6,"I should see ""Deprecation: A call to '{% post_url 2019-02-04-hello-world %}' did not match a post"" in the build output","Then(%r!^I should (not )?see ""(.*)"" in the build output$!) do |negative, text|
  if negative.nil? || negative.empty?
    expect(jekyll_run_output).to match Regexp.new(text)
  else
    expect(jekyll_run_output).not_to match Regexp.new(text)
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Deprecated usage to link nested post,7,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Deprecated usage to link nested post,8,"I should see ""<p><a href=\""/movies/2019/02/04/hello-world.html\"">Movies</a></p>"" in ""_site/index.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Nested posts in a directory with name containing spaces,1,I have a Cats and Dogs/_posts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Nested posts in a directory with name containing spaces,2,"I have the following post in ""Cats and Dogs""","Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Nested posts in a directory with name containing spaces,3,I have a _posts/Salt and Pepper directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Nested posts in a directory with name containing spaces,4,"I have the following post under ""Salt and Pepper""","Given(%r!^I have the following (draft|page|post)s?(?: (in|under) ""([^""]+)"")?:$!) do |status, direction, folder, table|
  table.hashes.each do |input_hash|
    title = slug(input_hash[""title""])
    ext = input_hash[""type""] || ""markdown""
    filename = ""#{title}.#{ext}"" if %w(draft page).include?(status)
    before, after = location(folder, direction)
    dest_folder = ""_drafts"" if status == ""draft""
    dest_folder = ""_posts""  if status == ""post""
    dest_folder = """" if status == ""page""

    if status == ""post""
      parsed_date = Time.xmlschema(input_hash[""date""]) rescue Time.parse(input_hash[""date""])
      input_hash[""date""] = parsed_date
      filename = ""#{parsed_date.strftime(""%Y-%m-%d"")}-#{title}.#{ext}""
    end

    path = File.join(before, dest_folder, after, filename)
    File.write(path, file_content_from_hash(input_hash))
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Nested posts in a directory with name containing spaces,5,"I have an ""index.md"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
post_url_tag.feature,Nested posts in a directory with name containing spaces,6,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Nested posts in a directory with name containing spaces,7,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
post_url_tag.feature,Nested posts in a directory with name containing spaces,8,"I should not see ""Deprecation: A call to '{% post_url"" in the build output","Then(%r!^I should (not )?see ""(.*)"" in the build output$!) do |negative, text|
  if negative.nil? || negative.empty?
    expect(jekyll_run_output).to match Regexp.new(text)
  else
    expect(jekyll_run_output).not_to match Regexp.new(text)
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Nested posts in a directory with name containing spaces,9,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Nested posts in a directory with name containing spaces,10,"I should see ""<p><a href=\""/cats%20and%20dogs/2019/02/04/hello-world.html\"">Post 1</a></p>"" in ""_site/index.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
post_url_tag.feature,Nested posts in a directory with name containing spaces,11,"I should see ""<p><a href=\""/2019/02/05/hello-again.html\"">Post 2</a></p>"" in ""_site/index.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a site with parentheses in its path name,1,"I have a blank site in ""omega(beta)""","Given(%r!^I have a blank site in ""(.*)""$!) do |path|
  unless File.exist?(path)
    then FileUtils.mkdir_p(path)
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a site with parentheses in its path name,2,"I have an ""omega(beta)/test.md"" page with layout ""simple"" that contains ""Hello World""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
rendering.feature,Rendering a site with parentheses in its path name,3,I have an omega(beta)/_includes directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a site with parentheses in its path name,4,"I have an ""omega(beta)/_includes/head.html"" file that contains ""Snippet""","Given(%r!^I have an? ""(.*)"" file that contains ""(.*)""$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
rendering.feature,Rendering a site with parentheses in its path name,5,"I have a configuration file with ""source"" set to ""omega(beta)""","Given(%r!^I have a configuration file with ""(.*)"" set to ""(.*)""$!) do |key, value|
  config = \
    if source_dir.join(""_config.yml"").exist?
      SafeYAML.load_file(source_dir.join(""_config.yml""))
    else
      {}
    end
  config[key] = SafeYAML.load(value)
  Jekyll.set_timezone(value) if key == ""timezone""
  File.write(""_config.yml"", YAML.dump(config))
end

",step_definitions.rb,ruby
rendering.feature,Rendering a site with parentheses in its path name,6,I have an omega(beta)/_layouts directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a site with parentheses in its path name,7,"I have an ""omega(beta)/_layouts/simple.html"" file that contains ""{% include head.html %}: {{ content }}""","Given(%r!^I have an? ""(.*)"" file that contains ""(.*)""$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
rendering.feature,Rendering a site with parentheses in its path name,8,I run jekyll build --profile,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a site with parentheses in its path name,9,I should get a zero exit status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
rendering.feature,Rendering a site with parentheses in its path name,10,"I should see ""Snippet: <p>Hello World</p>"" in ""_site/test.html""","Then(%r!^I should (not )?see ""(.*)"" in ""(.*)""$!) do |negative, text, file|
  step %(the ""#{file}"" file should exist)
  regexp = Regexp.new(text, Regexp::MULTILINE)
  if negative.nil? || negative.empty?
    expect(file_contents(file)).to match regexp
  else
    expect(file_contents(file)).not_to match regexp
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a site with parentheses in its path name,11,"I should see ""_layouts/simple.html"" in the build output","Then(%r!^I should (not )?see ""(.*)"" in the build output$!) do |negative, text|
  if negative.nil? || negative.empty?
    expect(jekyll_run_output).to match Regexp.new(text)
  else
    expect(jekyll_run_output).not_to match Regexp.new(text)
  end
end

",step_definitions.rb,ruby
rendering.feature,When receiving bad Liquid,1,"I have a ""index.html"" page with layout ""simple"" that contains ""{% include invalid.html %}""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
rendering.feature,When receiving bad Liquid,2,"I have a simple layout that contains ""{{ content }}""","Given(%r!^I have an? (.*) (layout|theme) that contains ""(.*)""$!) do |name, type, text|
  folder = type == ""layout"" ? ""_layouts"" : ""_theme""

  destination_file = Pathname.new(File.join(folder, ""#{name}.html""))
  FileUtils.mkdir_p(destination_file.parent) unless destination_file.parent.directory?
  File.write(destination_file, text)
end

",step_definitions.rb,ruby
rendering.feature,When receiving bad Liquid,3,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
rendering.feature,When receiving bad Liquid,4,I should get a non-zero exit-status,"Then(%r!^I should get a non-zero exit(?:-| )status$!) do
  step %(I should not see ""EXIT STATUS: 0"" in the build output)
end
",step_definitions.rb,ruby
rendering.feature,When receiving bad Liquid,5,"I should see ""Liquid Exception"" in the build output","Then(%r!^I should (not )?see ""(.*)"" in the build output$!) do |negative, text|
  if negative.nil? || negative.empty?
    expect(jekyll_run_output).to match Regexp.new(text)
  else
    expect(jekyll_run_output).not_to match Regexp.new(text)
  end
end

",step_definitions.rb,ruby
rendering.feature,When receiving a liquid syntax error in included file,1,I have a _includes directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
rendering.feature,When receiving a liquid syntax error in included file,2,"I have a ""_includes/invalid.html"" file that contains ""{% INVALID %}""","Given(%r!^I have an? ""(.*)"" file that contains ""(.*)""$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
rendering.feature,When receiving a liquid syntax error in included file,3,"I have a ""index.html"" page with layout ""simple"" that contains ""{% include invalid.html %}""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
rendering.feature,When receiving a liquid syntax error in included file,4,"I have a simple layout that contains ""{{ content }}""","Given(%r!^I have an? (.*) (layout|theme) that contains ""(.*)""$!) do |name, type, text|
  folder = type == ""layout"" ? ""_layouts"" : ""_theme""

  destination_file = Pathname.new(File.join(folder, ""#{name}.html""))
  FileUtils.mkdir_p(destination_file.parent) unless destination_file.parent.directory?
  File.write(destination_file, text)
end

",step_definitions.rb,ruby
rendering.feature,When receiving a liquid syntax error in included file,5,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
rendering.feature,When receiving a liquid syntax error in included file,6,I should get a non-zero exit-status,"Then(%r!^I should get a non-zero exit(?:-| )status$!) do
  step %(I should not see ""EXIT STATUS: 0"" in the build output)
end
",step_definitions.rb,ruby
rendering.feature,When receiving a liquid syntax error in included file,7,"I should see ""Liquid Exception: Liquid syntax error \(.+/invalid\.html line 1\): Unknown tag 'INVALID' included in index\.html"" in the build output","Then(%r!^I should (not )?see ""(.*)"" in the build output$!) do |negative, text|
  if negative.nil? || negative.empty?
    expect(jekyll_run_output).to match Regexp.new(text)
  else
    expect(jekyll_run_output).not_to match Regexp.new(text)
  end
end

",step_definitions.rb,ruby
rendering.feature,When receiving a generic liquid error in included file,1,I have a _includes directory,"Given(%r!^I have an? (.*) directory$!) do |dir|
  unless File.directory?(dir)
    then FileUtils.mkdir_p(dir)
  end
end

",step_definitions.rb,ruby
rendering.feature,When receiving a generic liquid error in included file,2,"I have a ""_includes/invalid.html"" file that contains ""{{ site.title | prepend 'Prepended Text' }}""","Given(%r!^I have an? ""(.*)"" file that contains ""(.*)""$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
rendering.feature,When receiving a generic liquid error in included file,3,"I have a ""index.html"" page with layout ""simple"" that contains ""{% include invalid.html %}""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
rendering.feature,When receiving a generic liquid error in included file,4,"I have a simple layout that contains ""{{ content }}""","Given(%r!^I have an? (.*) (layout|theme) that contains ""(.*)""$!) do |name, type, text|
  folder = type == ""layout"" ? ""_layouts"" : ""_theme""

  destination_file = Pathname.new(File.join(folder, ""#{name}.html""))
  FileUtils.mkdir_p(destination_file.parent) unless destination_file.parent.directory?
  File.write(destination_file, text)
end

",step_definitions.rb,ruby
rendering.feature,When receiving a generic liquid error in included file,5,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
rendering.feature,When receiving a generic liquid error in included file,6,I should get a non-zero exit-status,"Then(%r!^I should get a non-zero exit(?:-| )status$!) do
  step %(I should not see ""EXIT STATUS: 0"" in the build output)
end
",step_definitions.rb,ruby
rendering.feature,When receiving a generic liquid error in included file,7,"I should see ""Liquid Exception: Liquid error \(.+/_includes/invalid\.html line 1\): wrong number of arguments (\(given 1, expected 2\)|\(1 for 2\)) included in index\.html"" in the build output","Then(%r!^I should (not )?see ""(.*)"" in the build output$!) do |negative, text|
  if negative.nil? || negative.empty?
    expect(jekyll_run_output).to match Regexp.new(text)
  else
    expect(jekyll_run_output).not_to match Regexp.new(text)
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a default site containing a file with rogue Liquid constructs,1,"I have a ""index.html"" page with title ""Simple Test"" that contains ""{{ page.title | foobar }}\n\n{{ page.author }}""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
rendering.feature,Rendering a default site containing a file with rogue Liquid constructs,2,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a default site containing a file with rogue Liquid constructs,3,I should get a zero exit-status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
rendering.feature,Rendering a default site containing a file with rogue Liquid constructs,4,"I should not see ""Liquid Exception:"" in the build output","Then(%r!^I should (not )?see ""(.*)"" in the build output$!) do |negative, text|
  if negative.nil? || negative.empty?
    expect(jekyll_run_output).to match Regexp.new(text)
  else
    expect(jekyll_run_output).not_to match Regexp.new(text)
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a default site containing a file with a non-existent Liquid variable,1,"I have a ""index.html"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
rendering.feature,Rendering a default site containing a file with a non-existent Liquid variable,2,"I have a configuration file with ""title"" set to ""Hello World""","Given(%r!^I have a configuration file with ""(.*)"" set to ""(.*)""$!) do |key, value|
  config = \
    if source_dir.join(""_config.yml"").exist?
      SafeYAML.load_file(source_dir.join(""_config.yml""))
    else
      {}
    end
  config[key] = SafeYAML.load(value)
  Jekyll.set_timezone(value) if key == ""timezone""
  File.write(""_config.yml"", YAML.dump(config))
end

",step_definitions.rb,ruby
rendering.feature,Rendering a default site containing a file with a non-existent Liquid variable,3,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a default site containing a file with a non-existent Liquid variable,4,I should get a zero exit-status,"Then(%r!^I should get a zero exit(?:-| )status$!) do
  step %(I should see ""EXIT STATUS: 0"" in the build output)
end

",step_definitions.rb,ruby
rendering.feature,Rendering a default site containing a file with a non-existent Liquid variable,5,the _site directory should exist,"Then(%r!^the (.*) directory should +(not )?exist$!) do |dir, negative|
  if negative.nil?
    expect(Pathname.new(dir)).to exist
  else
    expect(Pathname.new(dir)).to_not exist
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a custom site containing a file with a non-existent Liquid variable,1,"I have a ""index.html"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
rendering.feature,Rendering a custom site containing a file with a non-existent Liquid variable,2,"I have a ""_config.yml"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
rendering.feature,Rendering a custom site containing a file with a non-existent Liquid variable,3,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a custom site containing a file with a non-existent Liquid variable,4,I should get a non-zero exit-status,"Then(%r!^I should get a non-zero exit(?:-| )status$!) do
  step %(I should not see ""EXIT STATUS: 0"" in the build output)
end
",step_definitions.rb,ruby
rendering.feature,Rendering a custom site containing a file with a non-existent Liquid variable,5,"I should see ""Liquid error \(line 3\): undefined variable author in index.html"" in the build output","Then(%r!^I should (not )?see ""(.*)"" in the build output$!) do |negative, text|
  if negative.nil? || negative.empty?
    expect(jekyll_run_output).to match Regexp.new(text)
  else
    expect(jekyll_run_output).not_to match Regexp.new(text)
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a custom site containing a file with a non-existent Liquid filter,1,"I have a ""index.html"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
rendering.feature,Rendering a custom site containing a file with a non-existent Liquid filter,2,"I have a ""_config.yml"" file with content","Given(%r!^I have an? ""(.*)"" file with content:$!) do |file, text|
  File.write(file, text)
end

",step_definitions.rb,ruby
rendering.feature,Rendering a custom site containing a file with a non-existent Liquid filter,3,I run jekyll build,"When(%r!^I run jekyll(.*)$!) do |args|
  run_jekyll(args)
  if args.include?(""--verbose"") || ENV[""DEBUG""]
    warn ""\n#{jekyll_run_output}\n""
  end
end

",step_definitions.rb,ruby
rendering.feature,Rendering a custom site containing a file with a non-existent Liquid filter,4,I should get a non-zero exit-status,"Then(%r!^I should get a non-zero exit(?:-| )status$!) do
  step %(I should not see ""EXIT STATUS: 0"" in the build output)
end
",step_definitions.rb,ruby
rendering.feature,Rendering a custom site containing a file with a non-existent Liquid filter,5,"I should see ""Liquid error \(line 3\): undefined filter foobar in index.html"" in the build output","Then(%r!^I should (not )?see ""(.*)"" in the build output$!) do |negative, text|
  if negative.nil? || negative.empty?
    expect(jekyll_run_output).to match Regexp.new(text)
  else
    expect(jekyll_run_output).not_to match Regexp.new(text)
  end
end

",step_definitions.rb,ruby
rendering.feature,Render Liquid and place in layout,1,"I have a ""index.html"" page with layout ""simple"" that contains ""Hi there, Jekyll {{ jekyll.environment }}!""","Given(%r!^I have an? ""(.*)"" page(?: with (.*) ""(.*)"")? that contains ""(.*)""$!) do |file, key, value, text|
  File.write(file, <<~DATA)
    ---
    #{key || ""layout""}: #{value || ""none""}
    ---

    #{text}
  DATA
end

",step_definitions.rb,ruby
